session,time,GPS Longitude,GPS Latitude,GPS Speed,GPS Bearing,k2241a3,k228334,k22242c,k2241b6,k2241b4,k222414,ke16f08,ke3f60e,k222885,k15b,k221942,k22c218,kea5b10,k22000d
1524876248474,1524876386559,-121.95804181,38.35983268,55.872,178.8,60.566666,31.37255,0.0,0.0,0.0,14.4,4.9479837,142.25453,343.61,34.901962,3298.375,3.5855103,1.56,34.782608
1524876248474,1524876387561,-121.95803808,38.35969202,55.62,177.8,60.566666,31.37255,0.0,0.0,0.0,13.2,4.535916,130.40758,343.63,34.901962,3292.375,3.5855103,1.56,34.782608
1524876248474,1524876388560,-121.95803405,38.35954904,55.548,179.1,60.566666,31.37255,0.0,0.0,0.0,-9.85,-3.399826,-99.52219,345.16,34.901962,3242.625,3.5855103,1.56,34.16149
1524876248474,1524876389559,-121.95801982,38.35939799,55.763996,177.3,60.566666,31.37255,0.0,0.0,0.0,-10.75,-3.722295,-110.97954,346.26,34.901962,3242.625,3.5968018,1.56,33.54037
1524876248474,1524876390560,-121.95801501,38.35925535,55.116,177.9,60.566666,31.37255,0.0,0.0,0.0,-10.75,-3.722295,-113.073494,346.26,34.901962,3139.375,3.5980225,1.56,32.919254
1524876248474,1524876391559,-121.95804081,38.359126,53.46,179.3,60.566666,31.37255,0.0,0.0,0.0,5.1,1.756389,54.38051,344.39,34.901962,3108.0,3.5917664,1.56,32.298138
1524876248474,1524876392560,-121.95804416,38.35899037,52.308,181.4,60.566666,31.37255,0.0,0.0,0.0,10.5,3.608115,111.71279,343.63,34.901962,3100.375,3.5874176,1.56,32.298138
1524876248474,1524876393559,-121.95804839,38.35885345,51.48,157.0,60.566666,31.37255,0.0,0.0,0.0,2.4,0.827304,25.614605,344.71,34.901962,3078.375,3.588028,1.56,32.298138
1524876248474,1524876394560,-121.95805436,38.35872034,53.963997,180.1,60.566666,31.37255,0.0,0.0,0.0,-10.75,-3.72208,-115.24132,346.24,34.901962,3035.5,3.594284,1.56,32.298138
1524876248474,1524876395559,-121.95806077,38.35859379,49.968,186.6,60.566666,31.37255,0.0,0.0,0.0,-35.95,-12.469976,-393.66003,346.87,34.901962,3035.5,3.594284,1.56,31.67702
1524876248474,1524876396560,-121.95806167,38.35846155,49.788,183.2,60.566666,31.37255,0.0,0.0,0.0,-23.05,-7.995353,-268.17746,346.87,34.901962,2878.0,3.614273,1.56,29.813665
1524876248474,1524876397560,-121.9580667,38.358337,49.788,181.9,60.566666,31.37255,0.0,0.0,0.0,-23.05,-7.983828,-279.434,346.37,34.901962,2757.75,3.6074066,1.56,28.571428
1524876248474,1524876398559,-121.95806448,38.3582418,45.468,181.9,60.566666,31.37255,0.0,0.0,0.0,-20.65,-7.156051,-261.8464,346.54,34.901962,2647.125,3.6074066,1.56,27.329193
1524876248474,1524876399560,-121.95807529,38.35813363,44.496,181.2,60.566666,31.37255,0.0,0.0,0.0,-39.55,-13.743229,-502.87723,347.49,34.901962,2484.625,3.6117554,1.56,24.223602
1524876248474,1524876400559,-121.95806508,38.35802823,42.624,173.6,60.566666,31.37255,0.0,0.0,0.0,-83.65,-29.29925,-1429.4482,350.26,34.901962,2085.5,3.6424255,1.56,20.496895
1524876248474,1524876401560,-121.95807455,38.35794538,37.727997,178.7,60.566666,31.37255,0.0,0.0,0.0,-65.95,-23.02974,-1123.5721,349.2,34.901962,1619.75,3.6336517,1.56,20.496895
1524876248474,1524876402559,-121.95809414,38.35788052,28.475998,192.5,60.566666,31.37255,0.0,0.0,0.0,-21.25,-7.3673754,-474.45895,346.7,34.901962,1619.75,3.6336517,1.56,15.52795
1524876248474,1524876403559,-121.95809526,38.35781336,26.171999,190.5,60.566666,31.37255,0.0,0.0,0.0,-3.85,-1.331792,-102.10406,345.92,34.901962,1218.75,3.6174011,1.56,13.043478
1524876248474,1524876404560,-121.95807825,38.35776607,22.067999,185.6,60.566666,31.37255,0.0,0.0,0.0,-3.85,-1.331792,-107.20926,345.92,34.901962,1218.75,3.6017609,1.56,12.42236
1524876248474,1524876405560,-121.95806781,38.35772727,18.72,189.9,60.566666,31.37255,0.0,0.0,0.0,-24.55,-8.515658,-1054.6315,346.87,34.901962,883.0,3.6105347,1.56,8.074534
1524876248474,1524876406560,-121.95809137,38.35768691,15.552,186.2,60.566666,31.37255,0.0,0.0,0.0,31.5,10.761661,1019.19257,341.64,34.901962,886.625,3.591156,1.56,10.559006
1524876248474,1524876407559,-121.95813091,38.35764416,16.019999,224.9,60.566666,31.37255,0.0,0.0,0.0,91.8,31.158758,2006.624,339.42,34.901962,1410.75,3.5505676,1.56,15.52795
1524876248474,1524876408559,-121.95817949,38.35760652,18.684,245.4,60.566666,31.37255,0.0,0.0,0.0,80.7,27.404104,1764.8243,339.58,34.901962,1727.5,3.554306,1.56,18.633541
1524876248474,1524876409559,-121.95823009,38.35757808,21.491999,261.1,60.566666,31.37255,0.0,0.0,0.0,108.6,36.67639,1968.2997,337.72,34.901962,1727.5,3.554306,1.56,18.633541
1524876248474,1524876410560,-121.95834214,38.3575504,29.699999,268.8,60.566666,31.37255,0.0,0.0,0.0,108.6,36.67639,1514.0767,337.72,34.901962,2198.25,3.53302,1.56,24.223602
1524876248474,1524876411559,-121.95847457,38.3575418,37.692,265.5,60.566666,31.37255,0.0,0.0,0.0,128.7,43.266365,1547.9744,336.18,34.901962,2596.875,3.5255432,1.56,27.95031
1524876248474,1524876412559,-121.9586022,38.35753859,40.572002,258.8,60.566666,31.37255,0.0,0.0,0.0,133.5,44.964134,1447.8451,336.81,34.901962,2918.125,3.516159,1.56,31.0559
1524876248474,1524876413560,-121.95876346,38.3575404,48.348,267.2,60.566666,31.37255,0.0,0.0,0.0,96.0,32.5248,988.01746,338.8,34.901962,3116.875,3.534317,1.56,32.919254
1524876248474,1524876414559,-121.95894139,38.35755301,52.308,268.4,60.566666,31.37255,0.0,0.0,0.0,75.9,25.786266,768.81274,339.74,34.901962,3213.875,3.546753,1.56,33.54037
1524876248474,1524876415560,-121.95911332,38.35756846,54.395996,268.9,60.566666,31.37255,0.0,0.0,0.0,6.9,2.3719442,70.71907,343.76,34.901962,3169.75,3.5842896,1.56,32.919254
1524876248474,1524876416560,-121.95927562,38.35756601,53.351997,262.8,60.566666,31.37255,0.0,0.0,0.0,28.5,9.770655,296.80667,342.83,34.901962,3109.25,3.5736847,1.56,32.919254
1524876248474,1524876417559,-121.95944272,38.35756985,52.992,263.9,60.566666,31.37255,0.0,0.0,0.0,29.1,9.9813,309.0364,343.0,34.901962,3089.875,3.574295,1.56,32.298138
1524876248474,1524876418559,-121.95959609,38.35756504,51.372,255.6,60.566666,31.37255,0.0,0.0,0.0,29.7,10.177002,315.09564,342.66,34.901962,3090.75,3.5736847,1.56,32.298138
1524876248474,1524876419559,-121.95974627,38.35759092,50.472,265.9,60.566666,31.37255,0.0,0.0,0.0,29.1,9.976353,308.88324,342.83,34.901962,3103.375,3.5736847,1.56,32.298138
1524876248474,1524876420559,-121.95993795,38.35757906,53.531998,270.6,60.566666,31.37255,0.0,0.0,0.0,29.1,9.976353,303.05524,342.83,34.901962,3103.375,3.5723877,1.56,32.919254
1524876248474,1524876421560,-121.96011937,38.35758293,53.351997,269.9,60.566666,31.37255,0.0,0.0,0.0,29.4,10.060973,305.6258,342.21,34.901962,3146.625,3.572998,1.56,32.919254
1524876248474,1524876422560,-121.96029805,38.35758005,55.008,279.2,60.566666,31.37255,0.0,0.0,0.0,-2.95,-1.0163931,-31.469091,344.54,34.901962,3125.0,3.5861206,1.56,32.298138
1524876248474,1524876423560,-121.96045428,38.35756817,52.739998,273.0,60.566666,31.37255,0.0,0.0,0.0,-14.95,-5.165225,-163.05907,345.5,34.901962,3077.75,3.5955048,1.56,31.67702
1524876248474,1524876424559,-121.96062207,38.35756612,52.56,279.6,60.566666,31.37255,0.0,0.0,0.0,-17.05,-5.898277,-186.2005,345.94,34.901962,3077.75,3.5955048,1.56,31.67702
1524876248474,1524876425560,-121.96078623,38.35756181,52.199997,268.5,60.566666,31.37255,0.0,0.0,0.0,-17.05,-5.898277,-189.92451,345.94,34.901962,2981.375,3.6023712,1.56,31.0559
1524876248474,1524876426560,-121.9609386,38.35755751,50.831997,268.7,60.566666,31.37255,0.0,0.0,0.0,-43.15,-14.979523,-513.12836,347.15,34.901962,2833.75,3.6148834,1.56,29.192547
1524876248474,1524876427559,-121.96108477,38.35756553,46.583996,267.2,60.566666,31.37255,0.0,0.0,0.0,-41.65,-14.479207,-529.8074,347.64,34.901962,2673.75,3.614273,1.56,27.329193
1524876248474,1524876428559,-121.96123202,38.3575654,45.719997,266.6,60.566666,31.37255,0.0,0.0,0.0,-29.35,-10.170655,-389.87512,346.53,34.901962,2524.0,3.6105347,1.56,26.086956
1524876248474,1524876429560,-121.9613656,38.35754901,41.544,263.1,60.566666,31.37255,0.0,0.0,0.0,-25.15,-8.703661,-359.30496,346.07,34.901962,2367.125,3.6074066,1.56,24.223602
1524876248474,1524876430560,-121.96150167,38.35752764,39.348,262.9,60.566666,31.37255,0.0,0.0,0.0,-28.75,-9.962737,-411.28223,346.53,34.901962,2125.875,3.609314,1.56,24.223602
1524876248474,1524876431559,-121.96161511,38.35750701,36.252,261.5,60.566666,31.37255,0.0,0.0,0.0,-28.45,-9.873288,-454.17126,347.04,34.901962,1922.0,3.609314,1.56,21.73913
1524876248474,1524876432560,-121.96172009,38.35750162,33.048,262.2,60.566666,31.37255,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,
1524876248474,1524876435889,-121.96206405,38.35746032,23.975998,248.9,60.566666,31.37255,0.0,0.0,0.0,-7.15,-2.471326,-165.78479,345.64,34.901962,1469.0,3.5993195,1.56,14.906833
1524876248474,1524876436888,-121.96213345,38.35745139,22.103998,247.3,60.566666,31.37255,0.0,0.0,0.0,-7.15,-2.471326,-165.78479,345.64,34.901962,1469.0,3.5993195,1.56,14.906833
1524876248474,1524876437889,-121.96219455,38.35745047,19.224,245.1,60.566666,31.37255,0.0,0.0,0.0,-14.35,-4.9617996,-443.8054,345.77,34.901962,1161.25,3.5999298,1.56,11.180124
1524876248474,1524876438888,-121.96223114,38.35745987,14.076,244.5,60.566666,31.37255,0.0,0.0,0.0,-27.85,-9.670356,-864.9596,347.23,34.901962,664.125,3.6105347,1.56,11.180124
1524876248474,1524876439889,-121.96226095,38.35746481,7.776,247.9,60.566666,31.37255,0.0,0.0,0.0,10.5,3.645915,652.2137,343.78,34.901962,664.125,3.6105347,1.56,5.590062
1524876248474,1524876440888,-121.96229206,38.35745525,10.656,244.6,60.566666,31.37255,0.0,0.0,0.0,65.1,3.60969,528.32733,343.78,34.901962,573.25,3.5917664,1.56,6.8322983
1524876248474,1524876441888,-121.9623557,38.35744559,20.987999,259.7,60.566666,31.37255,0.0,0.0,0.0,83.1,22.165897,1982.6165,340.49,34.901962,1005.875,3.5623932,1.56,11.180124
1524876248474,1524876442889,-121.96244147,38.35744141,25.848,244.4,60.566666,31.37255,0.0,0.0,0.0,83.1,28.248182,1819.1829,339.93,34.901962,1442.125,3.5505676,1.56,15.52795
1524876248474,1524876443888,-121.96254037,38.35743249,31.68,247.6,60.566666,31.37255,0.0,0.0,0.0,90.3,30.624344,1540.7874,339.14,34.901962,1840.125,3.5449219,1.56,19.875776
1524876248474,1524876444888,-121.96265836,38.35741497,35.82,235.6,60.566666,31.37255,0.0,0.0,0.0,101.7,34.365448,1418.6761,337.91,34.901962,2250.875,3.5411835,1.56,24.223602
1524876248474,1524876445888,-121.96278615,38.35740432,41.831997,236.0,60.566666,31.37255,0.0,0.0,0.0,91.5,31.015755,1161.2876,338.97,34.901962,2528.0,3.5404968,1.56,26.708075
1524876248474,1524876446888,-121.96292622,38.35740071,45.612,238.6,60.566666,31.37255,0.0,0.0,0.0,66.0,22.49478,842.2464,340.83,34.509804,2702.375,3.551178,1.56,26.708075
1524876248474,1524876447888,-121.96307796,38.35738355,46.548,243.5,60.566666,31.37255,0.0,0.0,0.0,67.8,23.046577,806.63025,339.92,34.509804,2862.125,3.551178,1.56,28.571428
1524876248474,1524876448888,-121.96323333,38.35737584,48.707996,242.4,60.566666,31.37255,0.0,0.0,0.0,39.0,13.348141,438.58176,342.26,34.509804,2862.125,3.5523987,1.56,30.434782
1524876248474,1524876449888,-121.96338282,38.35736282,49.176,243.2,60.566666,31.37255,0.0,0.0,0.0,39.0,13.348141,429.81012,342.26,34.509804,2941.875,3.5661316,1.56,31.0559
1524876248474,1524876450888,-121.96354055,38.35734014,50.579998,251.8,60.566666,31.37255,0.0,0.0,0.0,26.4,9.05124,291.44992,342.85,34.509804,2978.0,3.5705566,1.56,31.0559
1524876248474,1524876451888,-121.96369162,38.35730963,49.716,247.0,60.566666,31.37255,0.0,0.0,0.0,6.3,2.1658142,71.16246,343.78,34.509804,2933.25,3.5836792,1.56,30.434782
1524876248474,1524876452888,-121.96384304,38.35727714,49.283997,243.0,60.566666,31.37255,0.0,0.0,0.0,-13.45,-4.644688,-155.79059,345.33,34.509804,2858.125,3.594284,1.56,29.813665
1524876248474,1524876453889,-121.96399671,38.35721389,46.692,241.5,60.566666,31.37255,0.0,0.0,0.0,-11.65,-4.0193663,-134.81625,345.01,34.509804,2771.625,3.5936737,1.56,29.813665
1524876248474,1524876454888,-121.96411817,38.35717025,45.216,244.0,60.566666,31.37255,0.0,0.0,0.0,-30.25,-10.468617,-366.4016,346.07,34.509804,2771.625,3.5936737,1.56,28.571428
1524876248474,1524876455889,-121.9642354,38.3571361,41.975998,244.1,60.566666,31.37255,0.0,0.0,0.0,-30.25,-10.468617,-401.29703,346.07,34.509804,2575.125,3.604889,1.56,26.086956
1524876248474,1524876456888,-121.96436307,38.35709604,42.156,242.6,60.566666,31.37255,0.0,0.0,0.0,-27.55,-9.543045,-393.95645,346.39,34.509804,2354.25,3.606186,1.56,24.223602
1524876248474,1524876457888,-121.96445927,38.35707409,35.82,242.5,60.566666,31.37255,0.0,0.0,0.0,-32.35,-11.221891,-516.20703,346.89,34.509804,2158.125,3.6054993,1.56,21.73913
1524876248474,1524876458889,-121.96455484,38.35704274,33.948,242.9,60.566666,31.37255,0.0,0.0,0.0,-65.35,-22.758137,-1046.8743,348.25,34.509804,1732.125,3.6286926,1.56,16.770185
1524876248474,1524876459888,-121.96463954,38.35702917,29.304,258.2,60.566666,31.37255,0.0,0.0,0.0,-23.05,-7.9485617,-473.9698,344.84,34.509804,1454.125,3.609314,1.56,14.906833
1524876248474,1524876460890,-121.96473916,38.35700453,28.836,265.4,60.566666,31.37255,0.0,0.0,0.0,42.6,-7.9485617,-533.216,344.84,34.509804,1454.125,3.609314,1.56,14.906833
1524876248474,1524876461888,-121.96481235,38.357075,27.287998,307.1,60.566666,31.37255,0.0,0.0,0.0,42.6,14.5385275,835.96533,341.28,34.509804,1612.25,3.571167,1.56,17.391304
1524876248474,1524876462889,-121.96485752,38.35713161,27.432,328.0,60.566666,31.37255,0.0,0.0,0.0,111.3,25.800688,1298.097,339.93,34.509804,1841.875,3.556137,1.56,19.875776
1524876248474,1524876463888,-121.96492007,38.35718653,28.692,324.3,60.566666,31.37255,0.0,0.0,0.0,122.7,37.609383,1593.4502,337.91,34.509804,2158.5,3.5386658,1.56,23.602484
1524876248474,1524876464889,-121.96499651,38.3573033,41.724,323.2,60.566666,31.37255,0.0,0.0,0.0,122.7,41.326584,1512.1774,336.81,34.509804,2538.875,3.5249329,1.56,27.329193
1524876248474,1524876465889,-121.96508164,38.35740657,47.339996,325.7,60.566666,31.37255,0.0,0.0,0.0,118.8,40.122326,1318.305,337.73,34.509804,2854.5,3.5218048,1.56,30.434782
1524876248474,1524876466889,-121.96518995,38.35749321,51.156,323.7,60.566666,31.37255,0.0,0.0,0.0,76.8,26.01984,790.414,338.8,34.509804,3090.25,3.546753,1.56,32.919254
1524876248474,1524876467888,-121.96528099,38.35760134,52.775997,321.2,60.566666,31.37255,0.0,0.0,0.0,33.3,11.38094,345.7229,341.77,34.509804,3150.625,3.564911,1.56,32.919254
1524876248474,1524876468888,-121.96538737,38.35770805,53.387997,320.9,60.566666,31.37255,0.0,0.0,0.0,6.0,2.05986,62.573105,343.31,34.509804,3119.375,3.5811615,1.56,32.919254
1524876248474,1524876469889,-121.96549923,38.35781344,53.46,318.7,60.566666,31.37255,0.0,0.0,0.0,-3.55,-1.2247856,-38.6648,345.01,34.509804,3068.25,3.5874176,1.56,31.67702
1524876248474,1524876470888,-121.96561079,38.35791063,51.947998,319.1,60.566666,31.37255,0.0,0.0,0.0,-40.45,-14.037768,-443.15308,347.04,34.509804,2898.875,3.6099243,1.56,31.67702
1524876248474,1524876471888,-121.96572202,38.35801333,51.227997,319.1,60.566666,31.37255,0.0,0.0,0.0,-43.15,-14.968305,-512.7441,346.89,34.509804,2660.75,3.6117554,1.56,29.192547
1524876248474,1524876472888,-121.96582931,38.35812185,50.508,319.8,60.566666,31.37255,0.0,0.0,0.0,-48.25,-16.759155,-613.2327,347.34,34.509804,2447.125,3.6148834,1.56,27.329193
1524876248474,1524876473888,-121.9659456,38.35822783,51.947998,317.2,60.566666,31.37255,0.0,0.0,0.0,-47.95,-16.669338,-670.9409,347.64,34.509804,2215.625,3.6167908,1.56,24.84472
1524876248474,1524876474888,-121.96597339,38.35830069,42.156,322.6,60.566666,31.37255,0.0,0.0,0.0,-43.15,-14.974777,-669.7053,347.04,34.509804,1982.0,3.6161804,1.56,22.360249
1524876248474,1524876475888,-121.96601416,38.35840563,40.068,326.6,60.566666,31.37255,0.0,0.0,0.0,-41.65,-14.474625,-728.2546,347.53,34.509804,1982.0,3.6161804,1.56,19.875776
1524876248474,1524876476888,-121.96606186,38.35846838,35.676,327.7,60.566666,31.37255,0.0,0.0,0.0,-46.15,-14.474625,-932.16583,347.53,34.509804,1656.625,3.6148834,1.56,15.52795
1524876248474,1524876477889,-121.96609966,38.35847897,26.387999,327.4,60.566666,31.37255,0.0,0.0,0.0,-32.95,-16.036663,-1434.3905,347.49,34.509804,1211.875,3.6199188,1.56,11.180124
1524876248474,1524876478888,-121.9661178,38.35844113,11.879999,326.0,60.566666,31.37255,0.0,0.0,0.0,-15.85,-5.4978895,-737.63354,345.62,34.509804,818.25,3.614273,1.56,7.4534163
1524876248474,1524876479889,-121.9661407,38.35846401,9.504,324.4,60.566666,31.37255,0.0,0.0,0.0,-15.85,-5.478077,-1763.9408,345.62,34.509804,376.0,3.5999298,1.56,3.10559
1524876248474,1524876480890,-121.96613593,38.35845526,3.2039998,324.9,60.566666,31.37255,0.0,0.0,0.0,1.8,0.62132394,1000.3316,345.18,34.509804,143.125,3.594284,1.56,0.621118
1524876248474,1524876481888,-121.9661303,38.35846795,2.196,325.5,60.566666,31.37255,0.0,0.0,0.0,1.8,0.619902,Infinity,344.39,34.509804,2.0,3.5930634,1.56,0.0
1524876248474,1524876482888,-121.96613192,38.35846497,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.5,0.517035,Infinity,344.69,34.509804,1.75,3.5923767,1.56,0.0
1524876248474,1524876483889,-121.96613225,38.35846176,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.5,0.517065,Infinity,344.71,34.509804,4.0,3.5923767,1.56,0.0
1524876248474,1524876484888,-121.96613301,38.35846594,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.5,0.51774,Infinity,345.16,34.509804,1.125,3.5923767,1.56,0.0
1524876248474,1524876485889,-121.96613437,38.35846251,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,0.375,3.5917664,1.56,0.0
1524876248474,1524876486889,-121.96613428,38.35846068,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.413244,Infinity,344.37,34.509804,0.0,3.5923767,1.56,0.0
1524876248474,1524876487889,-121.96613237,38.35845927,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41360402,Infinity,344.67,34.509804,0.25,3.5923767,1.56,0.0
1524876248474,1524876488888,-121.96613288,38.35845984,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41360402,Infinity,344.67,34.509804,0.25,3.5923767,1.56,0.0
1524876248474,1524876489889,-121.96612948,38.35846321,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.5,0.41326803,Infinity,344.39,34.509804,5.25,3.5923767,1.56,0.0
1524876248474,1524876490888,-121.96612905,38.35846461,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.5,0.517545,Infinity,345.03,34.509804,19.625,3.5923767,1.56,0.0
1524876248474,1524876491889,-121.9661293,38.35846217,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,17.25,3.5917664,1.56,0.0
1524876248474,1524876492888,-121.9661322,38.35846149,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,2.75,3.5923767,1.56,0.0
1524876248474,1524876493889,-121.96613294,38.35846122,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.413064,Infinity,344.22,34.509804,0.0,3.5923767,1.56,0.0
1524876248474,1524876494888,-121.96613289,38.358461,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.413064,Infinity,344.22,34.509804,0.0,3.5917664,1.56,0.0
1524876248474,1524876495888,-121.96613162,38.3584616,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,0.25,3.5917664,1.56,0.0
1524876248474,1524876496889,-121.96613182,38.35846132,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,0.25,3.5923767,1.56,0.0
1524876248474,1524876497888,-121.96613159,38.35846143,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41419202,Infinity,345.16,34.509804,0.0,3.5923767,1.56,0.0
1524876248474,1524876498889,-121.96613161,38.35846143,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.413988,Infinity,344.99,34.509804,3.375,3.5923767,1.56,0.0
1524876248474,1524876499889,-121.96613156,38.35846125,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.413988,Infinity,344.99,34.509804,1.875,3.5923767,1.56,0.0
1524876248474,1524876500889,-121.96613158,38.35846122,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,1.2,0.413988,Infinity,344.99,34.509804,1.875,3.5923767,1.56,0.0
1524876248474,1524876501889,-121.9661314,38.35846133,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,4.8,1.65312,887.17444,344.4,34.509804,139.5,3.5868073,1.56,1.8633541
1524876248474,1524876502888,-121.96613139,38.35846128,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,29.1,9.990029,1608.3948,343.3,34.509804,498.625,3.5792542,1.56,6.21118
1524876248474,1524876503889,-121.96617208,38.35851396,15.263999,330.5,60.566666,31.37255,0.0,0.0,0.0,67.2,22.882942,1842.0769,340.52,34.509804,1064.0,3.557434,1.56,12.42236
1524876248474,1524876504888,-121.96621887,38.35856152,22.103998,334.4,60.566666,31.37255,0.0,0.0,0.0,84.3,28.627438,2304.5088,339.59,34.509804,1573.25,3.54805,1.56,12.42236
1524876248474,1524876505889,-121.9662975,38.35862731,25.344,334.5,60.566666,31.37255,0.0,0.0,0.0,84.3,28.627438,1589.3164,339.59,34.509804,1573.25,3.54805,1.56,18.012423
1524876248474,1524876506888,-121.96637879,38.3586974,34.452,333.2,60.566666,31.37255,0.0,0.0,0.0,76.2,25.913334,1192.0133,340.07,34.509804,2036.75,3.5474396,1.56,21.73913
1524876248474,1524876507889,-121.96646222,38.35876912,38.88,322.4,60.566666,31.37255,0.0,0.0,0.0,79.8,27.061777,1089.2365,339.12,34.509804,2294.5,3.5455322,1.56,24.84472
1524876248474,1524876508888,-121.96654194,38.35886312,42.767998,323.5,60.566666,31.37255,0.0,0.0,0.0,83.4,28.242579,1033.4216,338.64,34.509804,2570.125,3.5404968,1.56,27.329193
1524876248474,1524876509888,-121.96663456,38.35895691,46.368,327.3,60.566666,31.37255,0.0,0.0,0.0,85.8,29.083628,975.5133,338.97,34.509804,2795.125,3.5404968,1.56,29.813665
1524876248474,1524876510889,-121.96672148,38.35904074,49.248,324.3,60.566666,31.37255,0.0,0.0,0.0,90.6,30.684406,1029.2062,338.68,34.509804,2795.125,3.5404968,1.56,29.813665
1524876248474,1524876511888,-121.96681164,38.35915865,53.064,322.4,60.566666,31.37255,0.0,0.0,0.0,90.6,30.684406,932.1112,338.68,34.509804,3075.875,3.5380554,1.56,32.919254
1524876248474,1524876512888,-121.96692577,38.35925956,53.387997,320.3,60.566666,31.37255,0.0,0.0,0.0,69.9,23.843588,710.89215,341.11,34.509804,3229.0,3.5380554,1.56,33.54037
1524876248474,1524876513889,-121.9670309,38.35935552,52.632,320.2,60.566666,31.37255,0.0,0.0,0.0,19.5,6.68499,199.31174,342.82,34.509804,3207.75,3.5749054,1.56,33.54037
1524876248474,1524876514889,-121.96713804,38.35945877,53.172,321.2,60.566666,31.37255,0.0,0.0,0.0,38.1,12.99629,380.43686,341.11,34.509804,3217.875,3.5674286,1.56,34.16149
