session,time,GPS Longitude,GPS Latitude,GPS Speed,GPS Bearing,k2241a3,k228334,k22242c,k2241b6,k2241b4,k222414,ke16f08,ke3f60e,k222885,k15b,k221942,k22c218,kea5b10,k22000d
1524876248474,1524876515888,-121.96725271,38.35957264,54.36,323.2,60.566666,31.37255,0.0,0.0,0.0,54.9,18.685764,546.9833,340.36,34.509804,3268.125,3.553009,1.56,34.16149
1524876248474,1524876516888,-121.96736502,38.35967918,55.62,324.8,60.566666,31.37255,0.0,0.0,0.0,67.8,23.03573,674.3186,339.76,34.509804,3347.875,3.5474396,1.56,34.16149
1524876248474,1524876517888,-121.96747961,38.35979016,57.275997,321.6,60.566666,31.37255,0.0,0.0,0.0,40.8,13.957272,394.23172,342.09,34.509804,3347.875,3.5474396,1.56,35.40373
1524876248474,1524876518889,-121.96757993,38.35989738,55.151997,322.4,60.566666,31.37255,0.0,0.0,0.0,1.5,0.51447004,14.791013,342.98,34.509804,3341.25,3.5492706,1.56,34.782608
1524876248474,1524876519888,-121.96768442,38.36000226,54.468,321.7,60.566666,31.37255,0.0,0.0,0.0,49.5,16.97751,506.18134,342.98,34.509804,3235.625,3.5849,1.56,33.54037
1524876248474,1524876520888,-121.96779344,38.36010957,52.451996,321.7,60.566666,31.37255,0.0,0.0,0.0,49.5,16.9191,513.9575,341.8,34.509804,3157.25,3.557434,1.56,32.919254
1524876248474,1524876521889,-121.96788872,38.3602056,49.139996,321.6,60.566666,31.37255,0.0,0.0,0.0,-18.85,-6.5155025,-214.0808,345.65,34.509804,2964.5,3.5936737,1.56,30.434782
1524876248474,1524876522889,-121.96799,38.36029899,48.132,321.8,60.566666,31.37255,0.0,0.0,0.0,30.6,10.452043,350.57892,341.57,34.509804,2859.75,3.5692596,1.56,29.813665
1524876248474,1524876523888,-121.96808082,38.36039728,48.707996,322.7,60.566666,31.37255,0.0,0.0,0.0,46.8,15.958331,535.26904,340.99,34.509804,2865.0,3.5643005,1.56,29.813665
1524876248474,1524876524888,-121.96818092,38.36050107,50.436,322.6,60.566666,31.37255,0.0,0.0,0.0,66.0,22.435379,752.52,339.93,34.509804,2937.875,3.5643005,1.56,29.813665
1524876248474,1524876525888,-121.96827507,38.36059812,51.587997,322.3,60.566666,31.37255,0.0,0.0,0.0,66.0,22.435379,722.41925,339.93,34.509804,2937.875,3.5486603,1.56,31.0559
1524876248474,1524876526888,-121.96837373,38.3607016,53.387997,321.9,60.566666,31.37255,0.0,0.0,0.0,72.3,24.539345,774.6734,339.41,34.509804,3033.5,3.5424042,1.56,31.67702
1524876248474,1524876527888,-121.9684771,38.36080476,53.927998,321.5,60.566666,31.37255,0.0,0.0,0.0,14.7,5.044452,153.23712,343.16,34.509804,3101.25,3.5411835,1.56,32.919254
1524876248474,1524876528889,-121.96858068,38.36091161,52.272,321.5,60.566666,31.37255,0.0,0.0,0.0,3.0,1.02714,31.801836,342.38,34.509804,3082.5,3.5567474,1.56,32.298138
1524876248474,1524876529888,-121.96867702,38.3610017,51.336,321.2,60.566666,31.37255,0.0,0.0,0.0,3.0,1.02714,33.07391,342.38,34.509804,2985.375,3.5817719,1.56,31.0559
1524876248474,1524876530888,-121.96877506,38.36109641,50.148,321.4,60.566666,31.37255,0.0,0.0,0.0,39.3,13.400515,431.49655,340.98,34.509804,2965.625,3.5623932,1.56,31.0559
1524876248474,1524876531889,-121.96886292,38.36119467,46.188,323.4,60.566666,31.37255,0.0,0.0,0.0,-45.55,-15.771232,-577.0837,346.24,34.509804,2703.375,3.606186,1.56,27.329193
1524876248474,1524876532889,-121.96894439,38.36127264,41.399998,322.5,60.566666,31.37255,0.0,0.0,0.0,-42.25,-14.634978,-574.6906,346.39,34.509804,2475.125,3.609314,1.56,25.46584
1524876248474,1524876533888,-121.96901817,38.36135076,37.656,323.0,60.566666,31.37255,0.0,0.0,0.0,-39.55,-13.705261,-538.1822,346.53,34.509804,2231.375,3.6054993,1.56,25.46584
1524876248474,1524876534888,-121.96908217,38.36141928,31.932,322.4,60.566666,31.37255,0.0,0.0,0.0,-65.35,-22.748335,-1017.3561,348.1,34.509804,1863.25,3.6242676,1.56,22.360249
1524876248474,1524876535888,-121.96913361,38.36147442,26.387999,321.7,60.566666,31.37255,0.0,0.0,0.0,-47.65,-16.565046,-888.99084,347.64,34.509804,1863.25,3.6242676,1.56,18.633541
1524876248474,1524876536888,-121.96918128,38.3615272,22.68,322.7,60.566666,31.37255,0.0,0.0,0.0,-23.05,-16.565046,-1111.2385,347.64,34.509804,1500.875,3.6130524,1.56,14.906833
1524876248474,1524876537889,-121.96922176,38.36156928,19.404,321.4,60.566666,31.37255,0.0,0.0,0.0,-23.05,-7.967002,-610.80347,345.64,34.509804,1304.5,3.6005402,1.56,13.043478
1524876248474,1524876538888,-121.96925827,38.36160073,15.228,321.8,60.566666,31.37255,0.0,0.0,0.0,-25.45,-8.807991,-834.1685,346.09,34.509804,1089.75,3.5993195,1.56,10.559006
1524876248474,1524876539889,-121.96928585,38.36162798,11.915999,321.4,60.566666,31.37255,0.0,0.0,0.0,-23.05,-7.9812927,-1070.8235,346.26,34.509804,820.125,3.6030579,1.56,7.4534163
1524876248474,1524876540888,-121.9693012,38.36164659,7.92,323.0,60.566666,31.37255,0.0,0.0,0.0,-15.85,-5.4785523,-735.0391,345.65,34.509804,585.25,3.5968018,1.56,4.347826
1524876248474,1524876541888,-121.96931493,38.36166053,6.0119996,320.8,60.566666,31.37255,0.0,0.0,0.0,-2.65,-0.91178554,-209.71068,344.07,34.509804,377.5,3.5905457,1.56,4.347826
1524876248474,1524876542888,-121.96932715,38.36167204,5.724,321.1,60.566666,31.37255,0.0,0.0,0.0,-0.25,-0.0861725,-23.122953,344.69,34.509804,344.75,3.5905457,1.56,3.7267082
1524876248474,1524876543888,-121.96933781,38.36168335,4.752,321.2,60.566666,31.37255,0.0,0.0,0.0,-2.05,-0.0861725,-27.747545,344.69,34.509804,344.75,3.5892487,1.56,3.10559
1524876248474,1524876544888,-121.96934647,38.36168758,3.024,322.6,60.566666,31.37255,0.0,0.0,0.0,-0.85,-0.7056715,-284.03278,344.23,34.509804,270.625,3.5899353,1.56,2.484472
1524876248474,1524876545888,-121.96934961,38.36169193,1.008,320.7,60.566666,31.37255,0.0,0.0,0.0,-0.85,-0.2925955,-235.5394,344.23,34.509804,171.5,3.5899353,1.56,1.242236
1524876248474,1524876548364,-121.96935415,38.36169651,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,0.9,0.309807,Infinity,344.23,34.509804,26.375,3.5886383,1.56,0.0
1524876248474,1524876549363,-121.96935344,38.36169859,0.0,0.0,60.566666,31.37255,192.0,0.0,0.0,1.2,0.413652,Infinity,344.71,34.509804,18.0,3.5886383,1.56,0.0
1524876248474,1524876550363,-121.96935442,38.36170088,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.4131,Infinity,344.25,34.509804,1.25,3.5886383,1.56,0.0
1524876248474,1524876551363,-121.96935462,38.36170164,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.412692,Infinity,343.91,34.509804,0.0,3.5886383,1.56,0.0
1524876248474,1524876552363,-121.96935423,38.36170174,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.41307604,Infinity,344.23,34.509804,0.0,3.5886383,1.56,0.0
1524876248474,1524876553363,-121.96935309,38.36170309,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.41344804,Infinity,344.54,34.509804,0.0,3.5892487,1.56,0.0
1524876248474,1524876554364,-121.96935299,38.3616972,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.41344804,Infinity,344.54,34.509804,0.0,3.5892487,1.56,0.0
1524876248474,1524876555363,-121.969355,38.36170027,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.41328,Infinity,344.4,34.509804,0.0,3.5886383,1.56,0.0
1524876248474,1524876556364,-121.96935635,38.36169544,0.0,0.0,60.566666,31.37255,376.0,0.0,0.0,1.2,0.41344804,Infinity,344.54,34.509804,6.125,3.5892487,1.56,0.0
1524876248474,1524876557363,-121.96935674,38.36169151,0.0,0.0,60.566666,31.37255,0.0,0.0,0.0,4.2,1.4451358,Infinity,344.08,34.509804,158.125,3.5861206,1.56,0.0
1524876248474,1524876558363,-121.96936717,38.36169723,6.048,323.9,60.566666,31.37255,0.0,0.0,0.0,25.8,8.8494,3561.8833,343.0,34.509804,598.625,3.577423,1.56,2.484472
1524876248474,1524876559363,-121.96938601,38.3617129,12.384,324.4,60.566666,31.37255,0.0,0.0,0.0,30.0,10.2753,1503.9303,342.51,34.509804,598.625,3.577423,1.56,6.8322983
1524876248474,1524876560363,-121.96941645,38.36173638,17.028,320.6,60.566666,31.37255,0.0,0.0,0.0,1.2,0.41101202,38.92526,345.18,34.509804,940.25,3.571167,1.56,10.559006
1524876248474,1524876561363,-121.96945191,38.36177143,17.496,320.6,60.566666,31.37255,0.0,0.0,0.0,1.2,0.414216,37.04932,345.18,34.509804,1079.625,3.5792542,1.56,11.180124
1524876248474,1524876562364,-121.96948601,38.36180585,17.136,321.2,60.566666,31.37255,0.0,0.0,0.0,-5.05,-1.7423006,-155.83911,345.01,34.509804,1011.875,3.5917664,1.56,11.180124
1524876248474,1524876563365,-121.969513,38.36183491,14.22,321.3,60.566666,31.37255,0.0,0.0,0.0,-14.05,-4.854275,-488.46143,345.5,34.509804,888.25,3.5961914,1.56,9.937888
1524876248474,1524876564363,-121.96954003,38.36186185,14.004,321.2,60.566666,31.37255,0.0,0.0,0.0,-2.65,-0.91467404,-105.187515,345.16,34.509804,886.625,3.591156,1.56,8.695652
1524876248474,1524876565363,-121.9695767,38.36187109,13.283999,312.1,60.566666,31.37255,0.0,0.0,0.0,-0.55,-0.18932651,-20.321045,344.23,34.509804,886.625,3.591156,1.56,9.316771
1524876248474,1524876566364,-121.96960954,38.36189603,13.752,312.5,60.566666,31.37255,0.0,0.0,0.0,-0.55,-0.18932651,-19.05098,344.23,34.509804,969.875,3.5917664,1.56,9.937888
1524876248474,1524876567363,-121.96964528,38.36192254,15.947999,314.2,60.566666,31.37255,0.0,0.0,0.0,11.7,4.014972,323.20523,343.16,34.509804,1113.625,3.5836792,1.56,12.42236
1524876248474,1524876568363,-121.96968296,38.36195564,19.116,318.6,60.566666,31.37255,0.0,0.0,0.0,27.3,9.3510685,752.76105,342.53,34.509804,1348.125,3.5755157,1.56,12.42236
1524876248474,1524876569364,-121.96972811,38.3619986,22.571999,316.2,60.566666,31.37255,0.0,0.0,0.0,24.3,8.346078,559.8827,343.46,34.509804,1539.75,3.572998,1.56,14.906833
1524876248474,1524876570363,-121.96977505,38.36203838,23.58,314.3,60.566666,31.37255,0.0,0.0,0.0,-5.65,-1.9474986,-120.5951,344.69,34.509804,1575.25,3.591156,1.56,16.149069
1524876248474,1524876571364,-121.96981551,38.36207606,23.039999,312.9,60.566666,31.37255,0.0,0.0,0.0,-25.15,-1.9474986,-120.5951,344.69,34.509804,1575.25,3.591156,1.56,16.149069
1524876248474,1524876572363,-121.96986084,38.36211219,20.772,312.3,60.566666,31.37255,0.0,0.0,0.0,-25.15,-8.700391,-583.65125,345.94,34.509804,1524.75,3.5986328,1.56,14.906833
1524876248474,1524876573363,-121.9699022,38.36214779,17.352,319.4,60.566666,31.37255,0.0,0.0,0.0,-30.25,-10.473155,-733.12085,346.22,34.509804,1385.25,3.6067963,1.56,14.285714
1524876248474,1524876574363,-121.96993024,38.36220701,17.424,333.2,60.566666,31.37255,0.0,0.0,0.0,-12.55,-4.3298755,-303.0913,345.01,34.509804,1365.125,3.5961914,1.56,14.285714
1524876248474,1524876575364,-121.96993451,38.36225686,16.919998,353.5,60.566666,31.37255,0.0,0.0,0.0,-2.65,-0.91467404,-61.359383,345.16,34.509804,1405.5,3.594284,1.56,14.906833
1524876248474,1524876576363,-121.96992118,38.36230975,18.72,17.7,60.566666,31.37255,0.0,0.0,0.0,15.0,5.1592503,346.0997,343.95,34.509804,1405.5,3.594284,1.56,14.906833
1524876248474,1524876577363,-121.96985702,38.36236327,23.831999,45.1,60.566666,31.37255,0.0,0.0,0.0,21.9,7.511262,465.12045,342.98,34.509804,1547.625,3.5842896,1.56,16.149069
1524876248474,1524876578363,-121.96979147,38.36241237,27.9,54.6,60.566666,31.37255,0.0,0.0,0.0,31.8,10.891818,604.6837,342.51,34.509804,1710.125,3.5836792,1.56,18.012423
1524876248474,1524876579363,-121.96969698,38.36245178,32.364,58.2,60.566666,31.37255,0.0,0.0,0.0,31.8,10.891818,547.99457,342.51,34.509804,1874.625,3.5755157,1.56,19.875776
1524876248474,1524876580363,-121.96959561,38.36249643,36.395996,62.4,60.566666,31.37255,0.0,0.0,0.0,21.0,7.21623,363.0666,343.63,34.509804,2138.125,3.577423,1.56,19.875776
1524876248474,1524876581364,-121.96949154,38.36254816,38.556,62.4,60.566666,31.37255,0.0,0.0,0.0,21.0,7.21623,314.00354,343.63,34.509804,2138.125,3.577423,1.56,22.981367
1524876248474,1524876582364,-121.96938182,38.36259895,39.672,62.9,60.566666,31.37255,0.0,0.0,0.0,15.3,5.250348,216.74515,343.16,34.509804,2315.625,3.5805511,1.56,24.223602
1524876248474,1524876583365,-121.96927438,38.36265875,41.292,61.5,60.566666,31.37255,0.0,0.0,0.0,15.0,5.1519,212.681,343.46,34.509804,2477.25,3.5811615,1.56,24.223602
1524876248474,1524876584363,-121.96915723,38.36271472,43.595997,62.0,60.566666,31.37255,0.0,0.0,0.0,15.0,5.1519,197.4895,343.46,34.509804,2477.25,3.5811615,1.56,26.086956
1524876248474,1524876585363,-121.96903307,38.36277064,45.756,63.1,60.566666,31.37255,0.0,0.0,0.0,14.4,4.9458237,180.97218,343.46,34.509804,2596.125,3.5823822,1.56,27.329193
1524876248474,1524876586364,-121.96891298,38.36283003,45.072,61.9,60.566666,31.37255,0.0,0.0,0.0,-12.55,-4.310423,-157.72229,344.82,34.509804,2596.125,3.5823822,1.56,27.329193
1524876248474,1524876587364,-121.96879149,38.36288492,45.216,60.4,60.566666,31.37255,0.0,0.0,0.0,-12.55,-4.3274913,-158.34683,344.82,34.509804,2616.5,3.5968018,1.56,27.329193
1524876248474,1524876588363,-121.96866134,38.36294021,45.395996,46.4,60.566666,31.37255,0.0,0.0,0.0,-11.95,-4.120599,-150.77646,344.82,34.509804,2619.5,3.597412,1.56,27.329193
1524876248474,1524876589364,-121.96853681,38.36299512,45.792,61.6,60.566666,31.37255,0.0,0.0,0.0,-11.65,-4.0154057,-150.34425,344.67,34.509804,2584.75,3.597412,1.56,26.708075
1524876248474,1524876590364,-121.96841063,38.36305144,46.188,61.3,60.566666,31.37255,0.0,0.0,0.0,2.4,0.82684803,30.25512,344.52,34.509804,2612.125,3.5905457,1.56,27.329193
1524876248474,1524876591364,-121.96828381,38.36310167,46.511997,62.1,60.566666,31.37255,0.0,0.0,0.0,29.4,10.069794,368.46292,342.51,34.509804,2709.75,3.5780334,1.56,27.329193
1524876248474,1524876592364,-121.9681521,38.36315679,47.916,61.9,60.566666,31.37255,0.0,0.0,0.0,29.4,10.069794,352.4428,342.51,34.509804,2709.75,3.5780334,1.56,28.571428
1524876248474,1524876593364,-121.96801968,38.36321231,48.384,63.0,60.566666,31.37255,0.0,0.0,0.0,30.3,10.3735075,363.07275,342.36,34.509804,2871.75,3.5780334,1.56,28.571428
1524876248474,1524876594363,-121.96787994,38.36326681,49.427998,63.5,60.566666,31.37255,0.0,0.0,0.0,30.3,10.3735075,363.07275,342.36,34.509804,2871.75,3.572998,1.56,28.571428
1524876248474,1524876595364,-121.9677423,38.36332129,49.248,63.9,60.566666,31.37255,0.0,0.0,0.0,30.3,10.3735075,334.02695,342.36,34.509804,2871.75,3.572998,1.56,31.0559
1524876248474,1524876596363,-121.96759422,38.36337373,50.112,63.5,60.566666,31.37255,0.0,0.0,0.0,30.3,10.3735075,334.02695,342.36,34.509804,2871.75,3.572998,1.56,31.0559
1524876248474,1524876597364,-121.96744801,38.36342852,51.372,63.0,60.566666,31.37255,0.0,0.0,0.0,30.3,10.3735075,334.02695,342.36,34.509804,2871.75,3.572998,1.56,31.0559
1524876248474,1524876598363,-121.96729776,38.36348691,52.92,64.3,60.566666,31.37255,0.0,0.0,0.0,30.3,10.3735075,334.02695,342.36,34.509804,2871.75,3.572998,1.56,31.0559
1524876248474,1524876599364,-121.96715228,38.36356737,54.684,62.3,60.566666,31.37255,0.0,0.0,0.0,49.2,16.783596,540.4318,341.13,34.509804,3273.75,3.5605621,1.56,31.0559
1524876248474,1524876600364,-121.96699425,38.36363326,56.267998,61.0,60.566666,31.37255,0.0,0.0,0.0,49.2,16.783596,482.5284,341.13,34.509804,3273.75,3.5605621,1.56,34.782608
1524876248474,1524876601364,-121.96683445,38.36370518,57.672,62.3,60.566666,31.37255,0.0,0.0,0.0,49.2,16.783596,482.5284,341.13,34.509804,3273.75,3.5605621,1.56,34.782608
1524876248474,1524876602363,-121.96666841,38.36377956,59.615997,63.2,60.566666,31.37255,0.0,0.0,0.0,70.2,23.862385,686.0435,339.92,34.509804,3565.5,3.549881,1.56,38.509315
1524876248474,1524876603364,-121.96649207,38.36385025,61.848,62.9,60.566666,31.37255,0.0,0.0,0.0,70.2,23.862385,619.6522,339.92,34.509804,3565.5,3.549881,1.56,38.509315
1524876248474,1524876604363,-121.96630516,38.36392412,64.296,62.3,60.566666,31.37255,0.0,0.0,0.0,79.5,26.959244,700.0707,339.11,34.509804,3813.25,3.5417938,1.56,38.509315
1524876248474,1524876605364,-121.96612616,38.36400055,66.42,60.1,60.566666,31.37255,0.0,0.0,0.0,79.5,26.959244,700.0707,339.11,34.509804,3813.25,3.5417938,1.56,38.509315
1524876248474,1524876606363,-121.96594082,38.36408674,68.436,58.7,60.566666,31.37255,0.0,0.0,0.0,77.1,26.111458,618.2272,338.67,34.509804,4122.0,3.5417938,1.56,42.236023
1524876248474,1524876607363,-121.96576053,38.3641808,70.272,57.7,60.566666,31.37255,0.0,0.0,0.0,77.1,26.111458,618.2272,338.67,34.509804,4122.0,3.537445,1.56,42.236023
1524876248474,1524876608363,-121.96557239,38.36427653,71.46,56.1,60.566666,31.37255,0.0,0.0,0.0,2.7,0.931986,20.840242,345.18,34.509804,4122.0,3.537445,1.56,44.720497
1524876248474,1524876609363,-121.96538564,38.36439223,70.632,54.9,60.566666,31.37255,0.0,0.0,0.0,2.7,0.931986,20.840242,345.18,34.509804,4215.875,3.6036682,1.56,44.720497
1524876248474,1524876610363,-121.96521945,38.36450436,68.148,53.6,60.566666,31.37255,0.0,0.0,0.0,-60.85,-21.08635,-499.25034,346.53,34.509804,4215.875,3.6036682,1.56,42.236023
1524876248474,1524876611363,-121.96506103,38.36460903,64.908,51.0,60.566666,31.37255,0.0,0.0,0.0,-60.85,-21.08635,-499.25034,346.53,34.509804,3857.125,3.6036682,1.56,42.236023
1524876248474,1524876612363,-121.96491203,38.36470905,62.208,48.9,60.566666,31.37255,0.0,0.0,0.0,-60.85,-21.08635,-547.5649,346.53,34.509804,3857.125,3.614273,1.56,38.509315
1524876248474,1524876613363,-121.96477309,38.3648091,59.76,45.0,60.566666,31.37255,0.0,0.0,0.0,-53.65,-18.649813,-484.29355,347.62,34.509804,3472.125,3.614273,1.56,38.509315
1524876248474,1524876614363,-121.96464651,38.36491463,57.527996,42.9,60.566666,31.37255,0.0,0.0,0.0,-51.55,-17.919811,-506.15604,347.6,34.509804,3472.125,3.614273,1.56,35.40373
1524876248474,1524876615364,-121.96452933,38.36502233,54.972,40.4,60.566666,31.37255,0.0,0.0,0.0,-51.55,-17.91878,-534.2451,347.6,34.509804,3225.25,3.6193085,1.56,33.54037
1524876248474,1524876616363,-121.96442751,38.36512118,52.163998,42.2,60.566666,31.37255,0.0,0.0,0.0,-57.25,-19.917849,-593.8469,347.91,34.509804,2956.0,3.6193085,1.56,33.54037
1524876248474,1524876617363,-121.96432898,38.36522376,49.607998,38.5,60.566666,31.37255,0.0,0.0,0.0,-67.15,-23.362158,-767.6138,348.74,34.509804,2956.0,3.6186218,1.56,30.434782
1524876248474,1524876618363,-121.9642527,38.36532395,45.936,32.6,60.566666,31.37255,0.0,0.0,0.0,-67.15,-23.41789,-856.8819,348.74,34.509804,2685.0,3.6224365,1.56,27.329193
1524876248474,1524876619363,-121.96418786,38.36542075,40.68,17.4,60.566666,31.37255,0.0,0.0,0.0,-89.35,-31.324322,-1363.0312,350.58,34.509804,2303.5,3.634262,1.56,22.981367
1524876248474,1524876620363,-121.96414821,38.36549813,33.732,18.7,60.566666,31.37255,0.0,0.0,0.0,-77.05,-26.905863,-1397.369,349.2,34.509804,1958.25,3.6386871,1.56,19.254658
1524876248474,1524876621364,-121.96412159,38.36556903,28.331999,13.0,60.566666,31.37255,0.0,0.0,0.0,-51.55,-17.936823,-1155.1313,347.95,34.509804,1616.125,3.6242676,1.56,15.52795
1524876248474,1524876622363,-121.96410445,38.36562663,22.859999,11.9,60.566666,31.37255,0.0,0.0,0.0,-31.15,-10.838643,-698.0086,347.95,34.509804,1616.125,3.6242676,1.56,15.52795
1524876248474,1524876623364,-121.96408005,38.36567196,18.252,6.3,60.566666,31.37255,0.0,0.0,0.0,-31.15,-10.784753,-964.6362,346.22,34.509804,1135.0,3.6130524,1.56,11.180124
1524876248474,1524876624364,-121.96406424,38.36570884,13.643999,7.7,60.566666,31.37255,0.0,0.0,0.0,-19.75,-6.8415976,-917.91437,346.41,34.509804,778.0,3.6042786,1.56,7.4534163
1524876248474,1524876625363,-121.9640418,38.36572862,10.115999,11.8,60.566666,31.37255,0.0,0.0,0.0,-10.15,-3.5033739,-470.036,345.16,34.509804,471.5,3.6042786,1.56,7.4534163
1524876248474,1524876626364,-121.96403605,38.36574481,6.264,16.7,60.566666,31.37255,0.0,0.0,0.0,-10.15,-3.5033739,-940.072,345.16,34.509804,471.5,3.5999298,1.56,3.7267082
1524876248474,1524876627363,-121.96403294,38.36575666,4.4639997,19.8,60.566666,31.37255,0.0,0.0,0.0,-0.25,-0.0862525,-23.14442,345.01,34.509804,267.5,3.5999298,1.56,3.7267082
1524876248474,1524876628363,-121.96402616,38.3657646,2.988,18.5,60.566666,31.37255,0.0,0.0,0.0,-0.25,-0.0862525,-23.14442,345.01,34.509804,267.5,3.594284,1.56,3.7267082
1524876248474,1524876629363,-121.96402256,38.36577126,0.93599993,18.5,60.566666,31.37255,0.0,0.0,0.0,-0.25,-0.0862525,-23.14442,345.01,34.509804,267.5,3.594284,1.56,3.7267082
1524876248474,1524876630364,-121.9640207,38.36577488,0.756,19.0,60.566666,31.37255,0.0,0.0,0.0,-0.25,-0.0862525,-Infinity,345.01,34.509804,267.5,3.594284,1.56,0.0
1524876248474,1524876631363,-121.96401912,38.36577606,0.9,18.6,60.566666,31.37255,0.0,0.0,0.0,-0.25,-0.0862525,-Infinity,345.01,34.509804,267.5,3.594284,1.56,0.0
1524876248474,1524876632363,-121.96401835,38.36577498,0.86399996,18.9,60.566666,31.37255,284.0,0.0,0.0,1.2,0.414012,Infinity,344.37,34.509804,267.5,3.594284,1.56,0.0
1524876248474,1524876633363,-121.96401806,38.36577799,0.756,19.1,60.566666,31.37255,284.0,0.0,0.0,1.2,0.413244,Infinity,344.37,34.509804,0.5,3.5923767,1.56,0.0
1524876248474,1524876634363,-121.96401671,38.36577797,0.576,18.9,60.566666,31.37255,284.0,0.0,0.0,1.2,0.413244,Infinity,344.37,34.509804,0.5,3.5923767,1.56,0.0
1524876248474,1524876635363,-121.9640165,38.36577808,0.54,19.6,60.566666,31.37255,284.0,0.0,0.0,1.2,0.413244,Infinity,344.37,34.509804,0.5,3.5923767,1.56,0.0
1524876248474,1524876636364,-121.96401721,38.36578062,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.413244,Infinity,344.37,34.509804,0.5,3.5923767,1.56,0.0
1524876248474,1524876637363,-121.96401593,38.36578094,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,0.0,3.5923767,1.56,0.0
1524876248474,1524876638364,-121.96401535,38.3657822,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,0.0,3.5923767,1.56,0.0
1524876248474,1524876639363,-121.96401378,38.36578067,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.413064,Infinity,344.22,34.509804,1.25,3.5923767,1.56,0.0
1524876248474,1524876640364,-121.96401535,38.36578058,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.41378403,Infinity,344.82,34.509804,1.25,3.5923767,1.56,0.0
1524876248474,1524876641364,-121.9640144,38.36578072,0.576,20.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.41378403,Infinity,344.82,34.509804,0.875,3.5923767,1.56,0.0
1524876248474,1524876642364,-121.96401417,38.36577995,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.41378403,Infinity,344.82,34.509804,0.875,3.5923767,1.56,0.0
1524876248474,1524876643363,-121.96401402,38.36577861,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.41380802,Infinity,344.84,34.509804,0.375,3.5923767,1.56,0.0
1524876248474,1524876644363,-121.96401348,38.36577898,0.0,0.0,60.566666,31.37255,284.0,0.0,0.0,1.2,0.413064,Infinity,344.22,34.509804,0.375,3.5923767,1.56,0.0
